#log(T) Bolometric correction
4.7622754491017965, -4.714137214137214
4.62814371257485, -3.9594594594594597
4.58622754491018, -3.6392931392931396
4.437425149700599, -2.61018711018711
4.357784431137724, -2.1642411642411643
4.204790419161677, -1.3866943866943862
4.062275449101796, -0.5862785862785866
3.884131736526946, 0.031185031185031242
3.7206586826347303, -0.2089397089397087
3.634730538922156, -0.757796257796258
3.5823353293413174, -1.4667359667359667
3.5488023952095813, -2.255717255717256
3.5194610778443116, -3.227650727650728
3.490119760479042, -4.554054054054054
